time,temperature_C,humidity_pct,snowfall_cm,precip_mm,dewpoint_C,segment_id,CP,S_struct,SCE,admissible,depth_est_cm,depth_min_cm,depth_max_cm,corridor_score
2024-01-01 00:00:00+00:00,1.1,72.46851624879315,0.0,0.3,-3.3,0,,,,False,0.0,,,
2024-01-01 00:52:00+00:00,1.1,72.46851624879315,0.0,0.0,-3.3,0,,,,False,0.0,,,
2024-01-01 01:52:00+00:00,1.1,69.29152143324963,0.0,0.0,-3.9,0,,,,False,0.0,,,
2024-01-01 02:52:00+00:00,1.1,69.29152143324963,0.0,0.0,-3.9,0,,,,False,0.0,,,
2024-01-01 03:00:00+00:00,1.1,69.29152143324963,0.0,0.0,-3.9,0,,,,False,0.0,,,
2024-01-01 03:52:00+00:00,0.6,69.1860675495383,0.0,0.0,-4.4,0,,,,False,0.0,,,
2024-01-01 04:52:00+00:00,0.6,66.12554248908656,0.0,0.0,-5.0,0,,,,False,0.0,,,
2024-01-01 05:46:00+00:00,1.0,64.24716062150956,0.0,0.0,-5.0,0,0.17127824223507473,,,False,2.0552436733477277,,,
2024-01-01 05:52:00+00:00,0.6,66.12554248908656,0.0,0.0,-5.0,0,0.17127824223507473,,,False,2.0552436733477277,,,
2024-01-01 05:59:00+00:00,,,0.0,0.3,,0,0.17127824223507473,,,False,2.0552436733477277,,,
2024-01-01 05:59:00+00:00,,,0.0,0.0,,0,0.17127824223507473,,,False,2.0552436733477277,,,
2024-01-01 06:00:00+00:00,0.6,66.12554248908656,0.0,0.0,-5.0,0,0.17127824223507473,,,False,2.0552436733477277,,,
2024-01-01 06:52:00+00:00,0.0,65.98887872906516,0.0,0.0,-5.6,0,0.37681213291716437,,,False,4.157020117638468,,,
